OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions,education,leisure,lodging,mall,medical,non refrigerated warehouse,office,other,refrigerated warehouse,restauration,services,store
21005,office,4000 aurora building,4,1958.0,1.0,2.0,0.0,21436.0,95.0,534703.6875,3.73,5.905409930639434,0.87,13.18946988749649,1.5539252025038417,0.0,0.0,0.0,0.0,0.0,0.0,21436.0,0.0,0.0,0.0,0.0,0.0
21023,other,George Pocock Memorial Rowing Center,3,1998.0,1.0,1.0,0.0,20233.0,,630250.125,18.16,5.396076623403459,0.62,13.353873630054522,2.9528247725427144,0.0,0.0,0.0,0.0,0.0,6644.0,7245.0,6344.0,0.0,0.0,0.0,0.0
21057,office,Fremont Space,6,2006.0,1.0,4.0,12400.0,27526.0,,1010967.688,14.49,5.56132944743504,0.87,13.826419526207458,2.740194654428777,0.0,0.0,0.0,0.0,0.0,12400.0,24335.0,0.0,0.0,0.0,0.0,2575.0
21088,office,Northlake Plaza,4,1985.0,1.0,3.0,8110.0,23307.0,94.0,1126157.25,28.09,5.171472143560089,0.62,13.934322619547382,3.3703944725071104,0.0,0.0,0.0,0.0,0.0,12890.0,26295.0,0.0,0.0,0.0,0.0,0.0
21095,non refrigerated warehouse,Belltown Self Storage,7,1928.0,1.0,6.0,0.0,46580.0,,710275.375,4.95,1.184504319506974,0.87,13.47340943383864,1.7833912195575383,0.0,0.0,0.0,0.0,0.0,46580.0,0.0,0.0,0.0,0.0,0.0,0.0
21097,store,BERGMAN'S LUGGAGE,7,1916.0,1.0,2.0,0.0,25920.0,5.0,478690.0938,3.34,1.1584396619107082,0.87,13.078810770235728,1.4678743481123135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25920.0
21102,store,"SWIFTY PRINTING & DIGITAL IMAGING, INC.",7,1919.0,1.0,2.0,0.0,25920.0,93.0,1011667.5,13.71,1.2837765485757144,0.87,13.827111505997088,2.688527534613346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38880.0
21103,lodging,Palladian Hotel,7,1910.0,1.0,8.0,0.0,61721.0,93.0,2897079.75,36.92,1.2677982033200497,0.87,14.879214150025431,3.635478677386821,0.0,0.0,61721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21108,office,DSHS Belltown Center,7,1919.0,1.0,2.0,0.0,25920.0,75.0,1793851.375,46.48,1.425844977219362,0.62,14.399876030032187,3.860308569741467,0.0,0.0,0.0,0.0,0.0,0.0,23995.0,0.0,0.0,0.0,0.0,0.0
21115,office,Administration - Cassel Crag,3,1925.0,1.0,4.0,0.0,39760.0,92.0,2478960.0,149.91,0.8125863428597012,0.62,14.723350078743517,5.016683632630459,0.0,0.0,0.0,0.0,0.0,0.0,39760.0,0.0,0.0,0.0,0.0,0.0
21116,other,Sunset Club,3,1920.0,1.0,3.0,0.0,30971.0,,2823184.0,94.85,0.8320840007373834,0.62,14.853376238209218,4.562784469491653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30971.0,0.0,0.0,0.0,0.0
21117,office,Administration - Blackford Hall,3,1946.0,1.0,3.0,0.0,22667.0,1.0,3767135.0,148.55,0.778828514210892,0.87,15.141825589022217,5.007630785075957,0.0,0.0,0.0,0.0,0.0,0.0,22667.0,0.0,0.0,0.0,0.0,0.0
21119,non refrigerated warehouse,Canal Building,6,1927.0,1.0,2.0,0.0,33840.0,,2227638.25,60.88,5.294846904861408,0.62,14.616452950402362,4.125197025704866,0.0,0.0,0.0,0.0,0.0,18740.0,13660.0,0.0,0.0,0.0,0.0,1440.0
21122,other,Fremont Court-Equinox Building,6,2001.0,5.0,3.0,9226.0,32601.0,,4193371.0,110.17,5.363101275785369,0.62,15.249015741511638,4.711060561245524,0.0,0.0,14273.0,0.0,0.0,9680.0,14128.0,0.0,0.0,0.0,0.0,0.0
21125,office,The Peck Building,6,2001.0,1.0,5.0,6010.0,27730.0,79.0,1291405.25,9.0,5.462651987643978,0.87,14.071242298871637,2.302585092994046,0.0,0.0,0.0,0.0,0.0,1500.0,15908.0,0.0,0.0,0.0,0.0,8762.0
21129,store,Dubliner Building,6,1911.0,1.0,2.0,0.0,20516.0,98.0,1021796.625,42.04,5.478086791044624,0.37,13.83707401154652,3.762129915853529,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.0
21133,store,The Fremont Building,6,1906.0,1.0,3.0,0.0,27480.0,88.0,1215156.25,8.47,5.373309459768734,0.87,14.010384050250552,2.248128907197987,0.0,0.0,0.0,0.0,0.0,0.0,8668.0,0.0,0.0,0.0,0.0,22218.0
21138,other,Saturn Building,6,1947.0,1.0,1.0,0.0,46958.0,95.0,1818867.875,30.32,5.449755275857998,0.87,14.413725368590756,3.4442568711226023,0.0,0.0,0.0,0.0,0.0,33976.0,40313.0,0.0,0.0,4579.0,0.0,0.0
21140,mall,124N35,6,1984.0,1.0,1.0,0.0,26532.0,5.0,1934224.25,66.53,5.716832858417196,0.37,14.475217416672605,4.212571943586751,0.0,0.0,0.0,26532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21141,office,FREMONT FOUNDRY,6,1981.0,1.0,2.0,0.0,22388.0,,576405.125,9.46,5.670014872064869,0.87,13.264567769352226,2.347558458636777,0.0,0.0,2788.0,0.0,0.0,0.0,19600.0,0.0,0.0,0.0,0.0,0.0
21142,other,155N35,6,1969.0,1.0,1.0,0.0,30730.0,,3050455.25,73.52,5.628457279149638,0.62,14.930801727560036,4.311067545733388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30730.0,0.0,0.0,0.0,0.0
21145,office,Fremont West Building,6,1986.0,1.0,2.0,0.0,35600.0,47.0,2173143.75,18.34,5.866419496879613,0.87,14.591685869997471,2.962175490025148,0.0,0.0,0.0,0.0,0.0,0.0,36839.0,0.0,0.0,0.0,0.0,0.0
21150,other,First Free Methodist Church,7,1949.0,1.0,3.0,0.0,62000.0,81.0,1799664.125,82.34,5.528035977437584,0.12,14.403111163891827,4.422928625994308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62200.0,0.0,0.0,0.0,0.0
21172,office,101 Nickerson,7,1981.0,1.0,2.0,0.0,23600.0,82.0,776248.6875,5.41,5.273724795000278,0.87,13.562229509653257,1.8578592709325787,0.0,0.0,0.0,0.0,0.0,0.0,23600.0,0.0,0.0,0.0,0.0,0.0
21177,office,4 Nick,7,1986.0,1.0,3.0,0.0,40067.0,43.0,2303732.75,16.06,5.49175345754751,0.87,14.650041734224526,2.836736542063533,0.0,0.0,0.0,0.0,0.0,0.0,40067.0,0.0,0.0,0.0,0.0,0.0
21178,office,6 Nick,7,1989.0,1.0,3.0,6922.0,19497.0,67.0,1074989.0,7.49,5.49175345754751,0.87,13.887821917175051,2.138889000323256,0.0,0.0,0.0,0.0,0.0,0.0,26419.0,0.0,0.0,0.0,0.0,0.0
21179,office,2 Nick,7,1979.0,1.0,3.0,0.0,25262.0,54.0,1469556.25,23.85,5.49175345754751,0.87,14.200471722911768,3.2128577525426376,0.0,0.0,0.0,0.0,0.0,0.0,25262.0,0.0,0.0,0.0,0.0,0.0
21180,other,"Seventeen Meters, LLC",6,1996.0,0.0,3.0,0.0,53103.0,,4877959.0,38.12,5.388911921528837,0.87,15.40023765764238,3.6666338451666167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38723.0,0.0,0.0,0.0,0.0
21181,office,Canal Place - 150 Building,7,1980.0,1.0,3.0,0.0,34106.0,57.0,1619177.125,11.29,5.368613481382254,0.87,14.297429248226122,2.5087859235779435,0.0,0.0,0.0,0.0,0.0,0.0,32739.0,0.0,0.0,0.0,0.0,0.0
21182,office,Canal Place - 130 Building,7,1980.0,1.0,3.0,0.0,34545.0,29.0,2313978.75,16.13,5.423181877808258,0.87,14.654479435617088,2.8408313123360287,0.0,0.0,0.0,0.0,0.0,0.0,34545.0,0.0,0.0,0.0,0.0,0.0
21183,office,Canal Place Office Park,7,1980.0,1.0,3.0,0.0,70296.0,86.0,2782066.5,19.39,5.309923981597513,0.87,14.838704914291238,3.015044584586364,0.0,0.0,0.0,0.0,0.0,0.0,70296.0,0.0,0.0,0.0,0.0,0.0
25660,office,Union Trust Annex,7,1902.0,1.0,4.0,0.0,27838.0,77.0,1217509.125,8.49,0.5198808204429527,0.87,14.012318450126068,2.2502386126218363,0.0,0.0,0.0,0.0,0.0,0.0,27838.0,0.0,0.0,0.0,0.0,0.0
21192,mall,Alaska Marine Lines,1,1971.0,2.0,2.0,0.0,28368.0,,1856230.625,30.02,6.006613777370377,0.87,14.434058982494252,3.4346321577483927,0.0,0.0,0.0,35300.0,0.0,0.0,9408.0,0.0,0.0,0.0,0.0,0.0
21208,other,Stone Avenue Building,5,1964.0,1.0,2.0,0.0,92080.0,,5155090.5,127.1,13.467872761266772,0.62,15.45549542503319,4.852811208902689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92129.0,0.0,0.0,0.0,0.0
21212,other,Granite Curling Club,5,1961.0,1.0,1.0,0.0,20236.0,,1965182.25,49.58,13.262230998384242,0.62,14.49109605593479,3.923556241241819,0.0,20236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21213,office,"Cochran, Inc",5,1951.0,1.0,2.0,0.0,39815.0,62.0,2050600.75,40.22,12.966158276773728,0.62,14.533643844626525,3.718923575462313,0.0,0.0,0.0,0.0,0.0,12697.0,27118.0,0.0,0.0,0.0,0.0,0.0
21216,other,Mary's Place (PI Bank),5,1970.0,1.0,4.0,0.0,25557.0,,2280352.5,15.9,13.285888122417694,0.87,14.639841032772216,2.827313621929028,0.0,0.0,25557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21218,other,HLF FFD VMG (A),5,1958.0,1.0,2.0,0.0,26994.0,,3076813.25,122.73,13.093044413358356,0.37,14.939405285241184,4.8181017722258845,0.0,0.0,0.0,0.0,0.0,0.0,10751.0,0.0,0.0,0.0,16243.0,0.0
21219,non refrigerated warehouse,Comcast,5,1972.0,1.0,1.0,0.0,48112.0,73.0,1485945.875,10.36,13.159224309995956,0.87,14.211562753284309,2.430098413293005,0.0,0.0,0.0,0.0,0.0,48112.0,0.0,0.0,0.0,0.0,0.0,0.0
21221,other,(ID#21221) KC Metro Transit North Facilities Maintenance,5,2009.0,1.0,1.0,0.0,20909.0,,1208029.25,32.86,13.02782591343826,0.62,14.004501698554096,3.522234376704989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19050.0,0.0
21226,office,Laurel Building,5,2001.0,1.0,2.0,16518.0,26275.0,27.0,1772188.5,12.35,14.517853616767908,0.87,14.387726345738605,2.5915163848462583,0.0,0.0,0.0,0.0,0.0,16518.0,26275.0,0.0,0.0,0.0,0.0,0.0
21233,other,Fitness International North Seattle,5,2007.0,1.0,2.0,0.0,45000.0,,5912066.0,176.79,13.670948774792947,0.62,15.592506074428233,5.18060307852848,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21236,store,PETSMART 0375 (ID21236),5,1998.0,1.0,1.0,0.0,26115.0,43.0,1689372.625,36.74,13.332548346435717,0.62,14.339868382102049,3.630720539940404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26115.0
21239,other,Seattle North,4,1949.0,1.0,1.0,0.0,26033.0,78.0,1149140.25,45.33,7.412419310621092,0.37,13.954525482260458,3.835789699428557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30044.0,0.0,0.0,0.0,0.0
21243,education,"Seattle Country Day School Bldgs 1,2 & 4",7,2007.0,1.0,4.0,0.0,48660.0,82.0,1881516.125,61.98,4.677186034772545,0.37,14.447588990754705,4.142817215672879,49468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21244,lodging,Queen Anne Healthcare,7,1970.0,1.0,2.0,0.0,46539.0,73.0,5400049.5,180.38,4.677698638120667,0.37,15.501918863342626,5.200594278019421,0.0,0.0,46539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21262,lodging,(ID21262) El Rey Apts,7,1909.0,1.0,4.0,0.0,29796.0,47.0,2233262.0,79.58,1.4512740887976687,0.37,14.61897430265987,4.389250479763201,0.0,0.0,29796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21265,store,N0030 - Patagonia/DKA,7,1920.0,1.0,2.0,0.0,26400.0,36.0,983595.875,17.12,1.4129606065072742,0.87,13.798971412214614,2.8970163006148333,0.0,0.0,0.0,0.0,0.0,2788.0,7200.0,0.0,0.0,0.0,0.0,14428.0
21266,office,First & Lenora,7,1918.0,1.0,3.0,0.0,38148.0,98.0,1262255.75,8.8,1.3489098523912697,0.87,14.048411748300447,2.2823823856765264,0.0,0.0,0.0,0.0,0.0,0.0,37853.0,0.0,0.0,0.0,0.0,12495.0
21270,other,Rex Land Building (Block 56SE) - SEDO,7,1928.0,1.0,2.0,0.0,28800.0,,456953.0,12.77,2.229831615604882,0.62,13.032338008354998,2.6224923127405635,0.0,0.0,0.0,0.0,0.0,14400.0,14400.0,0.0,0.0,0.0,0.0,0.0
21278,other,Church of Scientology Washington State,7,1955.0,1.0,5.0,0.0,31945.0,4.0,1806468.0,12.59,3.108926987040168,0.87,14.406884669167956,2.6093342281630525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31945.0,0.0,0.0,0.0,0.0
21290,office,Salvation Army NW Div. HQ,7,1985.0,1.0,5.0,33055.0,52908.0,43.0,4480961.0,31.24,2.640957054585873,0.87,15.315348313482378,3.4732079176384274,0.0,0.0,0.0,0.0,0.0,33055.0,52908.0,0.0,0.0,0.0,0.0,0.0
21310,store,DILLER BUILDING (ID21310),7,1900.0,1.0,4.0,0.0,34680.0,92.0,1169948.875,26.38,0.67388514137339,0.62,13.972471463975856,3.3098128198603027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34680.0
21313,other,Plymouth Congregational Church,7,1968.0,1.0,3.0,34510.0,40548.0,24.0,5587347.0,247.97,0.5763223310037313,0.12,15.536015313954518,5.517332407278467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75058.0,0.0,0.0,0.0,0.0
21315,office,1518 Fifith Ave,7,1903.0,1.0,3.0,0.0,57720.0,,24105.5,0.17,0.9306322671457968,0.87,10.090236792657237,0.1570037488096647,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
21317,store,Coliseum,7,1915.0,1.0,1.0,0.0,36504.0,2.0,2100982.75,20.76,0.9036539404219398,0.87,14.557916245385044,3.080073421987742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0
21318,office,Westlake Place,7,1907.0,1.0,6.0,0.0,35200.0,8.0,2998208.25,20.9,0.936682445455032,0.87,14.913525751740035,3.086486636822455,0.0,0.0,0.0,0.0,0.0,0.0,35200.0,0.0,0.0,0.0,0.0,0.0
21319,office,4th Avenue Building,7,1907.0,1.0,5.0,0.0,35840.0,83.0,1538750.625,48.35,0.7743030027986646,0.37,14.246482012532232,3.8989377658794906,0.0,0.0,0.0,0.0,0.0,0.0,35840.0,0.0,0.0,0.0,0.0,0.0
21321,other,5265050802 - WM1084 Fifth and Union,7,1941.0,1.0,2.0,0.0,25920.0,60.0,1333432.125,9.3,0.7811297307313397,0.87,14.1032674713654,2.33214389523559,0.0,0.0,0.0,0.0,0.0,0.0,23230.0,0.0,0.0,0.0,0.0,0.0
21322,office,Fourth and Union,7,1928.0,1.0,4.0,0.0,30525.0,17.0,2883139.0,73.61,0.762651904415856,0.87,14.874390535968743,4.312274546483423,0.0,0.0,0.0,0.0,0.0,0.0,15609.0,0.0,0.0,0.0,0.0,6104.0
21328,other,Seattle First Hill,7,1964.0,1.0,4.0,0.0,49243.0,,8476183.0,101.34,0.8984462627515923,0.87,15.9527709064877,4.628300603376946,0.0,0.0,0.0,0.0,52284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21336,other,University Club,3,1912.0,0.0,3.0,0.0,20411.0,,2014475.875,71.23,0.7489880772088308,0.37,14.515870104272397,4.279855472062756,0.0,20411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21351,medical,Swedish Alcoa Building,3,1962.0,1.0,2.0,10285.0,20570.0,2.0,2946756.25,85.55,0.997808146195724,0.62,14.89621588642345,4.4607222816222185,0.0,0.0,0.0,0.0,21571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21353,office,FIRST BAPTIST CHURCH,3,1910.0,1.0,3.0,0.0,73549.0,90.0,2828950.5,107.45,1.0884415203043032,0.37,14.855416706269656,4.686289237272884,0.0,0.0,0.0,0.0,0.0,0.0,41632.0,31917.0,0.0,0.0,0.0,0.0
21364,other,Pacific Northwest Research,3,1988.0,1.0,5.0,11400.0,34380.0,,10834087.0,462.4,0.8836458016287702,0.87,16.198208017744065,6.138590611998276,45780.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
21365,medical,Northwest Kidney Center (21365),3,1963.0,0.0,3.0,0.0,39115.0,42.0,3735308.5,60.04,0.880268608050259,0.87,15.13334123790846,4.111529386976201,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21366,other,Town Hall Seattle,7,1916.0,1.0,3.0,0.0,38038.0,,1107290.625,55.61,0.5759983219170633,0.87,13.917427614214988,4.036185648048568,0.0,35886.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,436.0
21367,other,First Presbyterian Church of Seattle,7,1962.0,1.0,3.0,0.0,37796.0,55.0,2465983.5,123.41,0.4875534928932983,0.87,14.71810167720411,4.8235825629264,0.0,0.0,0.0,0.0,0.0,17600.0,0.0,53000.0,0.0,0.0,0.0,0.0
21380,office,System Operations Center,6,1993.0,1.0,1.0,0.0,27744.0,,5355753.0,37.34,7.03546883503272,0.87,15.493682054940038,3.6464937376174986,0.0,0.0,0.0,0.0,0.0,0.0,18380.0,6060.0,3304.0,0.0,0.0,0.0
21382,non refrigerated warehouse,Superior Self Storage,6,1960.0,1.0,1.0,0.0,36444.0,80.0,161311.0938,1.12,7.271122519379886,0.87,11.991096238364037,0.7514160886839212,0.0,0.0,0.0,0.0,0.0,36444.0,0.0,0.0,0.0,0.0,0.0,0.0
21388,non refrigerated warehouse,lee warehouse,6,1950.0,1.0,1.0,0.0,27553.0,63.0,966677.125,31.61,6.768134550822565,0.37,13.781620859666615,3.484618989801228,0.0,0.0,0.0,0.0,0.0,27553.0,0.0,0.0,0.0,0.0,0.0,0.0
21389,mall,Double Y Investment Co.,6,1951.0,3.0,1.0,0.0,57310.0,,1253745.5,34.87,6.645104761982445,0.62,14.04164682662926,3.579901291544191,0.0,0.0,0.0,57310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21391,other,On Ballard- 425 Westlake,7,1920.0,1.0,2.0,0.0,25920.0,,989079.5,16.57,2.2302258659080865,0.87,13.804531002641264,2.866192902199006,0.0,0.0,0.0,0.0,0.0,0.0,10109.0,0.0,0.0,3609.0,7016.0,0.0
21396,restauration,Uptown Espresso Building (Block 38W) - SEDO,7,1919.0,1.0,3.0,0.0,40686.0,,2106073.5,73.0,2.2758136041713595,0.37,14.560336346169082,4.30406509320417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40686.0,0.0,0.0
21397,store,Guitar Center (Block 38W) - SEDO,7,1964.0,1.0,2.0,0.0,45271.0,57.0,2553763.5,82.72,2.32325014434813,0.37,14.75307910302247,4.427477897577799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45271.0
21398,office,Clements Rice Building (Block 38W) - SEDO,7,1920.0,1.0,3.0,12180.0,16200.0,62.0,1372213.375,35.77,2.3636599278975283,0.62,14.131936325062208,3.604682295313181,0.0,0.0,0.0,0.0,0.0,0.0,28380.0,0.0,0.0,0.0,0.0,0.0
21401,office,511 Boren,7,1926.0,1.0,3.0,0.0,26176.0,95.0,966907.375,32.09,2.241185489215399,0.37,13.781859018136474,3.499231121933521,0.0,0.0,0.0,0.0,0.0,0.0,23730.0,0.0,0.0,0.0,0.0,0.0
21413,office,Fairview,3,1926.0,1.0,1.0,0.0,37740.0,1.0,7442314.5,73.48,2.688580845048216,0.87,15.822692581507685,4.310530632968812,0.0,0.0,0.0,0.0,0.0,0.0,37481.0,0.0,0.0,0.0,0.0,0.0
21418,other,Northwest Rooms,7,1961.0,1.0,1.0,0.0,26000.0,,5277482.5,184.09,2.7159353042024827,0.87,15.478959932219384,5.220842193268625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49847.0,0.0,0.0,0.0,0.0
21424,other,First Church Seattle,7,2009.0,1.0,3.0,0.0,23241.0,66.0,739210.5,20.64,2.4206215146940733,0.62,13.513339356547904,3.074543453978281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23241.0,0.0,0.0,0.0,0.0
21432,other,Fisher Pavilion,7,2002.0,1.0,1.0,0.0,21018.0,,1761137.5,24.62,2.7159353042024827,0.87,14.381471032880883,3.2433732964685884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21018.0,0.0,0.0,0.0,0.0
21433,other,Chihuly Garden and Glass,7,1998.0,1.0,1.0,0.0,30533.0,,5903015.0,192.12,2.7159353042024827,0.37,15.590973964705348,5.263311757349221,0.0,28631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21436,other,Seattle Children's Theatre,7,1992.0,1.0,2.0,0.0,40600.0,,2485521.0,41.06,2.538051496015749,0.87,14.725993255815451,3.7390971702745537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0
21438,office,Sellen Construction Headquarters,7,1999.0,1.0,4.0,0.0,38038.0,84.0,2003807.75,13.97,1.975514634496332,0.87,14.510560302501029,2.706048198431537,0.0,0.0,0.0,0.0,0.0,19600.0,38038.0,0.0,0.0,0.0,0.0,0.0
21442,office,Terry Ave Building,7,2007.0,1.0,4.0,24596.0,40000.0,92.0,2524228.25,77.8,1.908616756523392,0.37,14.741446326569337,4.366912996863833,0.0,0.0,0.0,0.0,0.0,21350.0,41591.0,0.0,0.0,0.0,0.0,0.0
21443,office,219 Terry Building,7,1928.0,1.0,3.0,6062.0,35404.0,1.0,9190442.0,234.03,1.928451882365912,0.62,16.033674697740253,5.459713165570837,0.0,0.0,0.0,0.0,5000.0,1250.0,35404.0,0.0,0.0,0.0,0.0,0.0
21445,office,202 Westlake,7,2013.0,1.0,6.0,100800.0,29910.0,92.0,7429423.0,86.51,1.903677602005581,0.87,15.820958890135673,4.47175307254774,0.0,0.0,0.0,0.0,0.0,88960.0,125984.0,0.0,0.0,0.0,0.0,0.0
21447,office,224 Westlake,7,1926.0,1.0,4.0,0.0,35780.0,77.0,1912760.75,13.33,1.9564002551945,0.87,14.464058698063075,2.6623552418400807,0.0,0.0,0.0,0.0,0.0,5225.0,22341.0,0.0,0.0,0.0,0.0,8214.0
21459,other,Century,7,1964.0,1.0,4.0,7308.0,17824.0,41.0,564754.1875,3.94,2.864049279005982,0.87,13.244147619768365,1.597365331199831,0.0,0.0,0.0,0.0,0.0,8000.0,8061.0,0.0,0.0,2095.0,0.0,0.0
21464,other,Phelps Center,7,1966.0,1.0,1.0,0.0,49680.0,,2844685.0,119.34,0.3050170253914527,0.87,14.860963250382913,4.790321069792205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49680.0,0.0,0.0,0.0,0.0
21465,other,Playhouse,7,1962.0,1.0,1.0,0.0,36314.0,,1832808.75,44.33,0.2104108728127597,0.62,14.42136072983665,3.813969064952758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36314.0,0.0,0.0,0.0,0.0
21468,other,Showbox Building,7,1916.0,1.0,2.0,0.0,25920.0,,1257774.625,8.77,0.871097360842254,0.87,14.044855341829187,2.2793164660546914,0.0,11888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,0.0,4029.0
21469,office,Doyle Building,7,1919.0,1.0,4.0,0.0,47686.0,72.0,2071670.25,77.48,1.0156386048187,0.87,14.543866206645772,4.362843815257108,0.0,0.0,0.0,0.0,0.0,0.0,25500.0,0.0,0.0,0.0,0.0,8500.0
21474,other,The Lusty Lady,7,1900.0,1.0,3.0,0.0,49760.0,,44293.5,0.31,0.7643681391482445,0.87,10.698615794826672,0.2700271372130602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24019.0,0.0,0.0,0.0,0.0
21478,other,Economy Market,7,1900.0,1.0,2.0,0.0,49280.0,,5437110.5,98.28,0.8768350727241331,0.87,15.508758503550665,4.597944140896352,0.0,8199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.0,0.0,15614.0
21481,lodging,Sanitary Market,7,1942.0,1.0,4.0,0.0,45500.0,,3778355.0,26.34,1.010169128957639,0.87,15.14479955235544,3.308350831295804,0.0,0.0,22669.0,0.0,0.0,0.0,0.0,0.0,0.0,3668.0,0.0,10455.0
21482,restauration,Corner Market,7,1912.0,1.0,2.0,0.0,25380.0,,6901554.0,218.79,0.9787889862852232,0.37,15.747257306496056,5.392672545029182,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,17114.0,0.0,6426.0
21483,office,(ID21483) Madore Building,7,1915.0,1.0,6.0,0.0,40715.0,,2827772.75,44.89,1.009546902127935,0.87,14.85500029926208,3.8262472284067424,0.0,0.0,0.0,0.0,0.0,3560.0,20895.0,0.0,0.0,0.0,0.0,16260.0
21488,other,E0010 - Elliott Court,7,1990.0,1.0,4.0,34800.0,47265.0,91.0,1717130.875,11.97,1.4272994080420771,0.87,14.356165942404887,2.5626389983283526,0.0,0.0,0.0,0.0,0.0,36036.0,27594.0,0.0,0.0,0.0,0.0,13945.0
21495,office,Alaska Trade Building,7,1910.0,1.0,4.0,0.0,36160.0,47.0,1862176.875,12.98,1.1736085313371718,0.87,14.43725726125762,2.637627736805664,0.0,0.0,0.0,0.0,0.0,0.0,36160.0,0.0,0.0,0.0,0.0,0.0
21496,other,Soames Dunn Building,7,1918.0,1.0,1.0,0.0,34617.0,,5136604.5,143.34,1.1772876237679448,0.62,15.451903010705246,4.972171627644127,0.0,0.0,0.0,0.0,0.0,0.0,5813.0,0.0,5581.0,6455.0,0.0,0.0
21505,office,U0010 - Union Stables,7,1909.0,1.0,5.0,0.0,66900.0,100.0,1634178.25,14.13,1.5374649858270049,0.87,14.306651248507864,2.7166795278002644,0.0,0.0,0.0,0.0,0.0,0.0,68048.0,0.0,0.0,0.0,0.0,0.0
21506,other,Scargo Apartments,7,1910.0,1.0,3.0,0.0,29340.0,,2160420.0,75.99,1.525727906365382,0.37,14.585813668075774,4.343675543289958,0.0,0.0,11592.0,0.0,0.0,0.0,12714.0,0.0,0.0,2836.0,0.0,0.0
21508,other,White and Hitchcock,7,1930.0,0.0,2.0,0.0,22710.0,,287763.5,2.01,1.6081340500462502,0.87,12.569897716278923,1.1019400787607845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22710.0
21515,office,RDM Building,4,2000.0,1.0,3.0,13540.0,36959.0,13.0,3205182.5,22.46,3.656488184270197,0.87,14.980279900988116,3.155296843225329,0.0,0.0,0.0,0.0,0.0,13540.0,36959.0,0.0,0.0,0.0,0.0,0.0
